"RegionName","City","State","Metro","CountyName","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11"
"11375","New York","NY","New York","Queens",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2216844143272,2.25,2.25,2.2216844143272,2.15460858585859,2.2,2.23333333333333,2.27636363636364,2.29081632653061,2.28095238095238,2.29166666666667,2.27272727272727,2.25806451612903,2.26923076923077,2.27272727272727,2.35,2.28339947089947,2.27272727272727,2.35507246376812,2.24741666666667,2.29557952622673,2.25,2.2554347826087,2.27272727272727,2.36136363636364,2.33830845771144,2.34215885947047,2.39194444444444,2.35341864018335,2.38280769230769,2.27272727272727,2.27272727272727,2.30909090909091,2.35294117647059,2.35555555555556,2.35555555555556,2.33333333333333,2.32575757575758,2.33333333333333,2.32067510548523,2.35507246376812,2.35681818181818
"60647","Chicago","IL","Chicago","Cook",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.495,1.4,1.4,1.375,1.39583333333333,1.425,1.41647727272727,1.39410299003322,1.39410299003322,1.45018915510719,1.46319110576923,1.5,1.37229437229437,1.45,1.41509433962264,1.37797619047619,1.43888888888889,1.5,1.50669734571452,1.33333333333333,1.5,1.55746527777778,1.6,1.54545454545455,1.54090909090909,1.5,1.44174208144796,1.42374776386404,1.41666666666667,1.48807450628366,1.49791666666667,1.5625,1.60934393896141,1.5625,1.65,1.58578431372549,1.64117647058824,1.63636363636364,1.5,1.52941176470588,1.56521739130435,1.6,1.640625,1.65,1.67977528089888,1.7,1.7026913846699,1.695,1.6975,1.64782608695652,1.63157894736842,1.65
"37211","Nashville","TN","Nashville","Davidson",13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12446215225896,1.04166666666667,1.05644546147979,1.08024528038477,1.10121847209388,1.06700655498908,1.07913669064748,1.00685518423308,0.980207055214724,1.04166666666667,1.04851973684211,1.12142857142857,1.11111111111111,1.12612612612613,1.13241739561894,1.14605543710021,1.16707616707617,1.16326530612245,1.1768661735037,1.16631809748693,1.1
"60618","Chicago","IL","Chicago","Cook",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38675213675214,1.33125,1.28785714285714,1.25735294117647,1.25725338491296,1.25,1.2717803030303,1.3,1.3,1.3,1.3,1.425,1.4,1.399,1.375,1.31818181818182,1.295,1.25,1.26470588235294,1.325,1.375,1.25,1.375,1.41666666666667,1.42481203007519,1.4,1.4,1.34807692307692,1.4,1.375,1.38636363636364,1.4,1.41042780748663,1.40909090909091,1.399,1.42857142857143,1.42678571428571,1.48571428571429,1.5,1.46842105263158,1.40909090909091,1.45,1.45328282828283,1.5,1.58208333333333,1.5,1.49741666666667,1.45833333333333,1.45,1.47916666666667,1.44444444444444,1.41666666666667,1.4,1.41666666666667
"10029","New York","NY","New York","New York",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56127703398558,5.56897818746174,5.5766793409379,5.56127703398558,5.66426364572606,5.66426364572606,5.66426364572606,5.66426364572606,5.66426364572606,5.56127703398558,5.56127703398558,5.22533409698358,5.15463917525773,5.15463917525773,4.73954545454545,4.91666666666667,5.15463917525773,5.15463917525773,5.15463917525773,5.32646048109966
"11201","New York","NY","New York","Kings",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.46594693902495,4.49728752260398,4.45395449620802,4.44442751935175,4.5042735042735,4.49875,4.45138888888889,4.66705607476636,4.47680690399137,4.471875,4.48211267846353,4.41287128712871
"90046","Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.84739827151602,3.32244008714597,3.17065868263473,3.16799242424242,3.125,3.195,3.15572742474916,3.03985507246377,2.9945652173913,3.10510909343379,3,2.8875
"20002","Washington","DC","Washington","District of Columbia",18,,,,,,,,,,,,,,,,,,,,,,,,,,2.78501628664495,2.82899054820981,2.82769378393741,2.81187080536913,2.81749639443605,2.80542563143124,2.73830935251799,2.78490893321769,2.73366927958193,2.63734745554738,2.80125899280576,2.88590604026846,2.73849824698091,2.67513570864587,2.69963235294118,2.6510067114094,2.48959799957198,2.39561556329849,2.57031375231093,2.68712186689715,2.69576490924806,2.6865671641791,2.51981473891233,2.6625,2.61981175879573,2.54784081287045,2.63795531573544,2.64718167738302,2.59992765140009,2.61904761904762,2.61904761904762,2.61082910321489,2.68572699012317,2.67582760774516,2.66666666666667,2.57907040654671,2.58982116444803,2.71062271062271,2.60917427907817,2.57743285198831,2.66666666666667,2.80065606325774,2.73600270419765,2.86844526218951,2.72775525960239,2.67210054753609,2.60707635009311,2.68142495936428,2.60989010989011,2.61480787253983,2.68199233716475,2.85647279549719,2.80248707854895,2.73828756058158,2.7542908762421,2.81161290322581,2.79703423046773,2.90053475935829,2.84645669291339,2.8570249095476,2.74332472006891,2.78433367243133
"20009","Washington","DC","Washington","District of Columbia",19,,,,,,,,,,,,,3.08732612055641,3.2260162601626,3.08718133551437,2.83718329559539,2.80548245614035,2.73466371027347,3.01483444387155,2.95508274231678,3.26389902802073,3.56249704695577,3.48591549295775,3.59836065573771,3.59699804977054,3.59963603275705,3.40627973358706,3.59890965732087,3.62787268270262,3.40136054421769,3.23672316384181,3.28571428571429,3.18498704009946,3.30037664783428,3.12849162011173,3.14403765690377,2.86259617771159,3.09278350515464,3.287841191067,3.2,3.16377171215881,3.16416433709206,3.12771302518398,2.96950240770465,2.91084854994629,2.98453708292038,2.99947268326418,3.19119715950961,2.91923076923077,2.9491833030853,3.11111111111111,2.96003170246081,2.99634225225966,3.02831680240229,3.10126582278481,3.08333333333333,3.20987654320988,3.2827731092437,3.31475186947655,3.19169256669257,3.21992709599028,3.20986308460251,3.08823529411765,3.17352941176471,3.26315789473684,3.26614906832298,3.27969334330591,3.17647058823529,3.28795811518325,3.29439876670093,3.28494623655914,3.34129557334745,3.30309498399146,3.26114883984154,3.34429824561404,3.29411764705882,3.22052401746725,3.35680125508959,3.48837209302326,3.36602870813397,3.38320895522388,3.38102992106605,3.38645418326693,3.62903225806452,3.54044257359174,3.4153701968135,3.44915254237288
"37042","Clarksville","TN","Clarksville","Montgomery",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64687235841082,0.666666666666667,0.61875,0.675,0.657894736842105,0.666666666666667,0.634671179883946,0.654545454545455,0.65,0.666666666666667,0.666666666666667,0.677083333333333,0.677083333333333,0.675,0.675,0.675,0.681818181818182
"60613","Chicago","IL","Chicago","Cook",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,1.5625,1.5625,1.5625,1.5625,1.60575858250277,1.45384615384615,1.559375,1.58823529411765,1.65829145728643,1.69375,1.66666666666667,1.63,1.5810147299509,1.585,1.58510638297872,1.64705882352941,1.696375,1.65268361581921,1.65,1.69375,1.68778409090909,1.78955314009662,1.7,1.68316831683168,1.56385869565217,1.60575858250277,1.63181818181818,1.63545454545455,1.7,1.75,1.72727272727273,1.75,1.77846889952153,1.71428571428571,1.695,1.66666666666667,1.6625,1.65919282511211
"77036","Houston","TX","Houston","Harris",22,,,,,,,,,,,,,,,,,,,,,,,,,,0.69941713794633,0.69941713794633,0.716550728408572,0.720129584889084,0.732050810014727,0.677083333333333,0.682926829268293,0.69047619047619,0.714990138067061,0.707915273132664,0.71078431372549,0.704073377307073,0.682926829268293,0.682926829268293,0.704073377307073,0.700231481481482,0.707915273132664,0.709349793429077,0.706362280015752,0.704073377307073,0.71078431372549,0.717217787913341,0.717547292889759,0.713333991314647,0.717804296255521,0.71078431372549,0.717804296255521,0.720129584889084,0.721868365180467,0.715883668903803,0.71078431372549,0.721868365180467,0.743444612685365,0.729945774121167,0.761904761904762,0.717804296255521,0.721868365180467,0.724808528139972,0.721868365180467,0.727748691099476,0.724808528139972,0.724808528139972,0.71078431372549,0.713333991314647,0.721868365180467,0.71078431372549,0.721868365180467,0.727748691099476,0.717217787913341,0.713333991314647,0.724808528139972,0.732142857142857,0.766104579510554,0.759013282732448,0.764604810996564,0.769991915357306,0.776105362182502,0.782732447817837,0.789634146341463,0.822262983923474,0.82135523613963,0.819639211241935
"10463","New York","NY","New York","Bronx",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.076,2.10421686746988,2.10843373493976,1.99,2.06310679611651,2.07272727272727,2.06,2.07272727272727,2.07272727272727,2.05882352941176,2.11166666666667,2.10882352941176,2.09166666666667,2.13571428571429,2.17424242424242,2.16216216216216,2.20750848454681,2.17424242424242,2.13818181818182,2.11805555555556,2.14,2.238,2.24816034082107,2.24632068164214,2.27272727272727,2.26372093023256,2.24038461538462,2.20416666666667,2.16666666666667,2.21663874930207,2.18541666666667,2.14,2.20416666666667,2.125,2.14,2.16194968553459,2.24,2.14,2.13636363636364,2.25,2.1625,2.14,2.13,2.255,2.14291666666667,2.255,2.25,2.25,2.25,2.25,2.30769230769231,2.25
"11209","New York","NY","New York","Kings",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,2.16666666666667,2.32456140350877,2.29289215686275,2.25577922077922,2.27850649350649,2.25,2.2690303030303,2.29333333333333,2.32291666666667,2.2,2.18823529411765
"60625","Chicago","IL","Chicago","Cook",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.30630630630631,1.29496402877698,1.25,1.23809523809524,1.24568965517241,1.28637090327738,1.33333333333333,1.3,1.4,1.39547315741583,1.38888888888889,1.4,1.40909090909091,1.375,1.33333333333333,1.33333333333333,1.35714285714286,1.4,1.4,1.41666666666667,1.41666666666667,1.42643540669856,1.43465909090909,1.5,1.5,1.47779411764706,1.325,1.36730769230769,1.35,1.4,1.4,1.41801075268817,1.48717948717949,1.495,1.5,1.55263157894737,1.5,1.5,1.45,1.5
"77433","Cypress","TX","Houston","Harris",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17508710801394,1.13740458015267,1.13244444444444,1.13386524822695,1.13931297709924,1.14933020465144,1.16137835268958,1.18308550185874,1.15175097276265,1.20841644754738,1.24477351916376,1.24755007503099,1.26205128205128
"75287","Dallas","TX","Dallas-Fort Worth","Dallas",27,,,,,,,,,,0.842050941128722,0.814814814814815,0.832635983263598,0.836779107725789,0.869565217391304,0.879932091694357,0.862015111402755,0.867165575304022,0.865544224300668,0.874649204864359,0.878060138643225,0.881742738589212,0.887557208237986,0.891573495716989,0.868995633187773,0.904866175475528,0.896122098846646,0.902485898835517,0.909933697119052,0.904545454545455,0.909787234042553,0.93,0.927068448837025,0.921332706466263,0.913430420711974,0.917430801745296,0.941470309239234,0.983157894736842,0.979147778785131,0.980535164574947,0.981357092336124,0.980232360881556,0.971944929455917,0.973453996983409,0.972549019607843,0.980370774263904,0.991457262516657,1.00090661831369,1.00950689745411,1.03690685413005,1.01031814273431,1.03465636497425,1.00816326530612,1.00816326530612,1.02259215219976,1.01087941976428,1.00601891659501,1.04634631858367,1.04481546572935,1.0695652173913,1.07647942672215,1.08435852372583,1.07261120658886,1.10454545454545,1.10652173913043,1.14153726708075,1.1247271695906,1.13923311961531,1.12947882736156,1.15923236514523,1.14021739130435,1.14715025906736,1.16431079894644,1.19009216589862,1.10893240839148,1.10079051383399,1.09146303258145,1.1720207253886,1.12538860103627,1.20342857142857,1.17345276872964,1.19037910957746,1.20354844431898,1.18189899859676,1.21631999508267,1.21955376527469,1.20414507772021,1.17495219885277
"77077","Houston","TX","Houston","Harris",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.26916467302208,1.16166505324298,1.02595296025953,1.05185185185185,1.0191637630662,1.04131545338442,1.07578397212544,1.10287707061901,1.10675818981644,1.27368421052632,1.15180102915952,1.15180102915952,1.15180102915952,1.17221783390123,1.10162006975853,1.14824335904027,1.14824335904027,1.14465437241083,1.14365129342573,1.13988580750408,1.1524334251607,1.16666666666667,1.21565934065934,1.16344471171521,1.15867480383609,1.16346153846154,1.16082681442851,1.16346153846154,1.16963670428116,1.14782966703668,1.1531283046607,1.18247287691732,1.15342465753425,1.17506874427131,1.17988929889299,1.22168720883221,1.21656488416043,1.17110616189844,1.14472537053182,1.15067519545131,1.18672795851014,1.17126960332103,1.14427860696517,1.12024221453287,1.18306351183064,1.10042388167388,1.09382536744785,1.13186877475099,1.13269230769231,1.13459515621306,1.14258643895339,1.11038394415358,1.12024221453287,1.18015665796345,1.18061510476106,1.18624891209748
"28277","Charlotte","NC","Charlotte","Mecklenburg",29,,,,,,,,,,,,,,0.862211221122112,0.875117113740865,0.862533692722372,0.862533692722372,0.884735202492212,0.887700534759358,0.887700534759358,0.896551724137931,0.897683337000597,0.887700534759358,0.905742145178765,0.897477327872808,0.933713034932547,0.93161094224924,0.925679231268894,0.88043114973262,0.920682730923695,0.942857142857143,0.941955193482688,0.916496945010183,0.903832248734635,0.873161764705882,0.867708248933182,0.904536989468276,0.935875216637782,0.960275019098549,0.951091703056769,0.929387161063618,0.917788802267895,0.916769859009405,0.938478433442134,1.015625,0.95334437910625,0.923076923076923,0.923076923076923,0.98437197131227,0.946048632218845,0.952399131420055,0.970081595648232,1.0158201498751,1.007409881265,0.9765625,1.00137490085497,1.02570741211469,1.04079933388843,1.04166666666667,1.10281412315134,1.12945264986968,1.07663125948407,1.07211538461538,1.0667215815486,1.09976433621367,1.06985573272589,1.10032362459547,1.13899827730351,1.13527167973132,1.0863127090301,1.14826752618856,1.15320566194838,1.18952380952381,1.06781691887563,1.01386481802426,0.974783586180843,1.04368932038835,1.08090909090909,1.08356267533313,1.09862654818881,1.12640093948605,1.13106796116505,1.15736885928393,1.17945548833189,1.14724197800139,1.16475563258232,1.172
"85032","Phoenix","AZ","Phoenix","Maricopa",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.944022770398482,0.932478590949466,1.02112676056338,0.982419855222337,0.987525987525988,0.953475572626353,0.950623700623701,0.936590436590437,0.988565488565489,0.946985446985447,0.944464607652463,0.944906444906445,1.01566134503316,1.01906577693041,0.981824262082158,1.02338877338877,1.01983467805727,1.08192850040676,1.04075753494358,0.99514491867433,1.02966042966043,1.02598752598753,0.952380952380952
"07030","Hoboken","NJ","New York","Hudson",31,,,,,2.44495790629575,2.44902039184326,2.49643366619116,2.60164280469897,2.5906862745098,2.52417499199021,2.52753618443787,2.53854723707665,2.61382799325464,2.72727272727273,2.76583629893238,2.72920203735144,2.75862068965517,2.71084337349398,2.75,2.75,2.67261904761905,2.7,2.70362407862408,2.75734853927203,2.75607638888889,2.77777777777778,2.83678646934461,2.85,2.81954887218045,2.77777777777778,2.75,2.81628079716987,2.77653436785039,2.75651003878321,2.77667439037846,2.83333333333333,2.8,2.79371980676328,2.81818181818182,2.78947368421053,2.80612244897959,2.78947368421053,2.79611368608787,2.79569892473118,2.85714285714286,2.875,2.9025,2.9723991507431,2.98210735586481,2.925,2.92445482866044,2.84584980237154,2.90834686147186,2.98988040478381,2.92893756003842,2.96570898980538,2.98220640569395,2.95833333333333,2.94372294372294,3,3.01420811042864,2.95454545454545,2.91973053273987,2.875,2.96794871794872,2.9265,2.97297297297297,2.97038898601399,2.95454545454545,2.95227272727273,2.88626317579055,3,2.89855072463768,2.85,2.95599236033742,2.87228260869565,2.9553415061296,2.97619047619048,3,3,3.00798506152622,3.04247645762372,3.01226079819302,3.03214180641365,3.04103908538694,3.05084745762712,3.04174588086185
"75034","Frisco","TX","Dallas-Fort Worth","Collin",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.29411764705882,1.31685575364668,1.30005342643156,1.30005342643156,1.29545454545455,1.28296507483963,1.27297794117647,1.27058823529412,1.27508687550363,1.27057752004379,1.2865805766355,1.27906976744186,1.30964853545499,1.36756613879612,1.31528964862298,1.34075261158594,1.23209428830462,1.24261252441972,1.30168453292496,1.25856656052734,1.31944444444444,1.34526022304833,1.35586319218241,1.3092633114515,1.31748589846898,1.33428300094967,1.33306962025316,1.36356340288925,1.30553261767135
"11214","New York","NY","New York","Kings",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.725,1.8,1.79285714285714,1.66666666666667,1.75,1.7875,1.775,1.8047619047619,1.86194368755677,1.83333333333333,1.78309941520468,1.88888888888889,1.88888888888889,1.86666666666667,1.86194368755677,1.83333333333333,1.85284684377838,1.9,1.91060311284047,1.94243421052632,2,1.86706349206349,1.94444444444444,1.99956063268893,1.73832684824903,2,2.0916114790287,2.05265077821012,2,1.9975,2.2,2.2,2.11111111111111,2.0625,2,2.125,2.125,2,2.125
"33160","Sunny Isles Beach","FL","Miami-Fort Lauderdale","Miami-Dade",34,,,,,,1.62162162162162,1.60546038543897,1.57842105263158,1.62410642608662,1.67915106117353,1.657824933687,1.60599571734475,1.60838904867895,1.70815072408537,1.69118624574508,1.7047619047619,1.650390625,1.65952890792291,1.68161434977578,1.76598995223192,1.78748758689176,1.73421052631579,1.70902716914987,1.75,1.7578125,1.78571428571429,1.80568882164077,1.78571428571429,1.7578125,1.75,1.74731182795699,1.80763624130971,1.82982769820064,1.93863323111771,1.9,1.95205479452055,1.94805194805195,1.9311502938707,1.84538461538462,1.83053557154277,1.84210526315789,1.8851770483329,1.85185185185185,1.87498597138612,2.06558125380402,2.04271123491179,1.98571903564948,1.9907100199071,2.00613003848682,1.97424892703863,2.10387902695595,2.10108268718941,2.02633644958843,2.1027600782202,2.07296785421785,2.1484375,2.05078125,2.01465201465201,2.1484375,2.197265625,2.08405223702999,2.14132762312634,2.13872832369942,2.08910369265618,2.00870641190026,2.02708943895622,2.02652910832719,2,1.98616810187058,2.02652910832719,1.99446954549225,1.90156599552573,1.9672131147541,1.89122710622711,2.10891617725574,1.87828700225394,1.93822910064717,2,2.14773859385166,1.97132616487455,1.99335548172757,2.0081490104773,2.01398167589235,2.08333333333333,2.10105052526263,2.09698558322412,2.05235135563659
