"RegionName","City","State","Metro","CountyName","SizeRank","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11"
"60611","Chicago","IL","Chicago","Cook",23,,,2.16293161488891,2.17738061657928,2.27245250431779,2.31692573402418,2.27792207792208,2.33434959349594,2.33266666666667,2.33941093969144,2.33173076923077,2.32469512195122,2.29807692307692,2.32926829268293,2.57839721254355,2.61274265803883,2.51829268292683,2.49273255813953,2.4831864483382,2.53684210526316,2.47596153846154,2.44014732965009,2.426597582038,2.45578231292517,2.45896358543417,2.40254237288136,2.5,2.54834419817471,2.59259259259259,2.58653846153846,2.54960168697282,2.49769265232975,2.4875,2.41783026755853,2.46196660482375,2.48475609756098,2.50407830342577,2.54192978533095,2.59369299794057,2.73,2.6922619047619,2.73,2.65727572278912,2.61224489795918,2.55865272938444,2.57801418439716,2.5472666452825,2.59157894736842,2.81184103811841,2.76365460382314,2.77968923418424,2.75833333333333,2.7906976744186,2.76995252008766,2.71375921375921,2.72147239263804,2.71875,2.76923076923077,2.63470430107527,2.62641105349916,2.63660017346054,2.70736728060672,2.72863636363636,2.73,2.775,2.76428571428571,2.74301675977654,2.69285714285714,2.73957044673539,2.69032258064516,2.67164179104478,2.69099462365591,2.72846575996182,2.88764190494135,2.93518518518519,2.81580414012739,2.77,2.78689468466407,2.92517985611511,2.69444444444444,2.61877692904079,2.61319534282018
"33009","Hallandale","FL","Miami-Fort Lauderdale","Broward",24,,,,,,,,,,,,,,,,,,1,1.07456470470169,1.10714285714286,1.02777777777778,1.11916835699797,1.1304347826087,1.02796628814162,1.05405405405405,1.12,1.12556221889055,1.19868637110016,1.14334239130435,1.18778195488722,1.25,1.30952380952381,1.29095421952565,1.29411764705882,1.27932351336607,1.26086956521739,1.25261506276151,1.25,1.25,1.3,1.28571428571429,1.33943572066896,1.31666666666667,1.44704433497537,1.4,1.33333333333333,1.33601429848079,1.37231503579952,1.43617021276596,1.4760965230427,1.33333333333333,1.28834355828221,1.21525096525097,1.39202079846259,1.47058823529412,1.33467381590706,1.24038461538462,1.44444444444444,1.5,1.53677462887989,1.40434657278629,1.40291806958474,1.29147393702188,1.40291806958474,1.37856079404466,1.36842105263158,1.38297872340426,1.38297872340426,1.53846153846154,1.49606299212598,1.52941176470588,1.53288446526151,1.46131167828011,1.53846153846154,1.51515151515152,1.60209722709723,1.6328125,1.59722222222222,1.68350168350168,1.75,1.88418530351438,1.93222281767298
"11211","New York","NY","New York","Kings",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86666666666667,3.74729166666667,3.8,3.88636363636364,3.88194444444444,4,3.9975,3.90523968784838,3.84615384615385,3.699,3.63902370729886,3.54181803822461
"11238","New York","NY","New York","Kings",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.25,3.13881578947368,3.16455108359133,3.125,3.11111111111111,3.21428571428571,3.27692307692308,3.28991596638655,3.27467532467532,3.375,3.55,3.54838709677419,3.42857142857143,3.57142857142857,3.55909090909091,3.374375,3.27777777777778
"07302","Jersey City","NJ","New York","Hudson",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48125,2.90222222222222,2.97366333356163,2.99586776859504,2.96296296296296,2.96108291032149,2.88135593220339,2.85714285714286,2.91666666666667,2.94172062904718,2.95723384895359,2.95930949445129,2.9940119760479,2.98786181139122,2.97297297297297,2.93333333333333,2.96137339055794,2.96137339055794,2.9339605734767,2.93458781362007,2.94798060208901,2.92879065301394,2.92879065301394,2.95568669527897,3,3,3.01503094606543,2.96717318176546,2.9358253753415,2.96137339055794,2.96717318176546,2.995,3.00862068965517,3,3.08880308880309,3,2.995,3,3.03571428571429,3.11764705882353,3.13520796719391,3.15789473684211,2.96137339055794,2.94798060208901,2.995,3.125,2.99888888888889,3.01724137931034,3.10916130329847,3.15817046141447,3.54187625754527,3.17073170731707,3.19029024038994,3.27866078753076,3.46149236950591
"07093","West New York","NJ","New York","Hudson",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01944652206432,2.05263157894737,2.00517464424321,2.05473762941385,1.99618421052632,2.12815827109487,2.08515153960646,2.24191473448018,2.34055501460565,2.08893280632411,2.37341772151899,2.43333333333333,2.6957695769577,2.55555555555556,2.66630901287554,2.2793661971831,2.08333333333333,2.18011363636364,2.11493055555556,2.15264187866928,2.1,2.34313725490196,2.2502446183953,2.17708333333333,2.19512195121951,2.125,2.12395251396648,2.26325273852092,2.1875,2.36363636363636,2.13207547169811,2.13571428571429,2.08571428571429,2.0125786163522,1.99285714285714
"11372","New York","NY","New York","Queens",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.48275862068966,2.49137931034483,2.57142857142857,2.5,2.57142857142857,2.5,2.45608628659476,2.45762711864407,2.5,2.55644310872087,2.46666666666667,2.5,2.46666666666667,2.45,2.4,2.40689655172414,2.39565217391304,2.375,2.4,2.42805383022774,2.28571428571429,2.30208333333333,2.41780448717949,2.3125,2.421875,2.3125,2.33333333333333,2.25,2.40442307692308,2.5,2.36111111111111,2.42857142857143,2.45454545454545,2.45123106060606,2.47586206896552,2.41428571428571,2.375,2.42857142857143
"33311","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15806945863126,1.04086538461538,1.04315996503496,1.13386377921262,1.12903225806452,1.14113366526235,1.15367553865653,1.13386377921262,1.26932125576256,1.2,1.20307338790751,1.16835919671383,1.16835919671383
"11218","New York","NY","New York","Kings",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,2.58397932816537,2.75,2.70936974789916,2.75,2.72727272727273,2.69375,2.63692768506632,2.54587935429057,2.44173441734417
"10701","Yonkers","NY","New York","Westchester",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92002012072435,1.8,1.88690476190476,1.8944099378882,1.86363636363636,1.90175042348955,1.90132129896715,1.8935516888434,1.96428571428571,1.99324324324324,2.02702702702703,2.04965795353678,2.00603621730382,2.06081081081081
"60616","Chicago","IL","Chicago","Cook",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14944359171144,2.17046052631579,2.08937444933921,2.2232734153264,2.22222222222222,2.25665859564165,2.09680365296804,2.05125,2.07299657534247,2.27331606217617,2.24005681818182,2.00961538461538,2.1640625,2.17965895249695,2.21193666260658,2.26527909687858,2.35567010309278,2.36093143596378,2.33333333333333,2.30396758079972,2.22194485234133,2.44877049180328,2.1875,2.0443281938326,2.13673957621326,1.88397058823529,1.895,1.8839367816092,1.82557841251048,2.1136563876652,1.90701923076923,2.08623995853848,1.92567567567568,2.08534761130833,2.03351955307263,2.05703883495146,1.94174757281553,2.04,1.84918356272508,1.97334479793637,1.94732370433305,2.04761904761905,2.30384615384615
"60622","Chicago","IL","Chicago","Cook",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56372258446947,1.71825396825397,1.6547619047619,1.6,1.64873737373737,1.775,1.76470588235294,1.66111111111111,1.8621157323689,1.77272727272727,1.75,1.80833333333333,1.83529411764706,1.9047619047619,2,1.69258241758242,1.85714285714286,1.67708333333333,1.63333333333333,1.75,1.72222222222222,1.80982142857143,1.8,1.76470588235294,1.76136363636364,1.77097902097902,1.75,1.69444444444444,1.66666666666667,1.60714285714286,1.58333333333333
"60660","Chicago","IL","Chicago","Cook",35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55,1.592,1.60485347985348,1.592,1.55,1.51666666666667,1.5375,1.54166666666667,1.54583333333333,1.52173913043478,1.60714285714286,1.6,1.56517857142857,1.6025641025641,1.59411764705882,1.46,1.69295266397792,1.68181818181818,1.59354166666667,1.68181818181818,1.61904761904762,1.68181818181818,1.79577464788732,1.75,1.74375,1.69333333333333,1.634375,1.6875,1.825,1.61875,1.62727272727273
"11368","New York","NY","New York","Queens",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.13701015965167,2.25,2.3593570608496,2.23722275795564,2.12150433944069,2.2939729397294,2.40053050397878,2.38007380073801,2.34855545200373,2.35972197936702,2.43542435424354,2.28301886792453,2.50175315568022,2.45256401031977,2.48607242339833,2.52785515320334
"33015","Country Club","FL","Miami-Fort Lauderdale","Miami-Dade",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32100891191113,1.40794713061932,1.31578947368421,1.41129032258065,1.39705882352941,1.42729464582641,1.43424983543471,1.44444444444444,1.48725421329487,1.4344262295082,1.46556583602224,1.49186256781193,1.48383200469338,1.46561443066516
"33141","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",38,,,,,,,,,,,,1.7171198156682,1.7481608962678,1.72072668431892,1.76955192723477,1.7743979721166,1.79628989514921,1.82172470978441,1.69851380042463,1.66666666666667,1.4625,1.38125763125763,1.48351648351648,1.46666666666667,1.5311747560512,1.59872102318145,1.59872102318145,1.66053921568627,1.7263567870293,1.79968701095462,1.82853999685683,1.7741935483871,1.80681028492008,1.85735512630015,1.79166666666667,1.79805825242718,1.86645930533955,1.86219739292365,1.86666666666667,1.92095510021274,1.85428571428571,1.95336425869213,1.90174326465927,1.9124100938681,1.83227176220807,1.82181195872012,1.97506116207951,1.98902606310014,1.91747572815534,1.88609364081062,1.85714285714286,1.89304682040531,1.96805476326298,1.9651890770789,1.86666666666667,1.86666666666667,2,2,1.97926484448633,1.95160031225605,1.96613431613432,1.94174757281553,1.88792871016909,1.93298969072165,2.19752415458937,2,2.03846153846154,1.88749126484976,1.995,2.01088646967341,1.90458528194377,1.95553359683794,1.99029126213592,2.0353982300885,2.04278988367179,2.03154572997402,2.04166666666667,2.02587075615163,2.05263157894737,2.05287677614722,2.03846153846154,2.0641975308642
